,idx
FAM90A3P,6201
FAM90A3,6201
FAM90A5P,6202
FAM90A5,6202
FAM90A7,6203
FAM90A10,6204
FAM90A11P,6205
FAM90A11,6205
FAM90A12P,6206
FAM90A12,6206
FAM90A13P,6207
FAM90A13,6207
FAM90A14,6208
FAM90A17,6209
FAM90A20P,6210
FAM90A20,6210
FAM90A22,6211
FAM90A23,6212
FAM90A24P,6213
FAM90A24,6213
FAM90A26,6214
FAM91A1,6215
FAM95A,6216
FAM95B1,6217
FAM95C,6218
FAM98A,6219
FAM98B,6220
FAM98C,6221
FAM99A,6222
FAM99B,6223
FAM104A,6224
VCF1,6224
FAM104B,6225
VCF2,6225
FAM106A,6226
FAM106B,6227
FAM106C,6228
FAM107A,6229
FAM107B,6230
FAM110A,6231
FAM110B,6232
FAM110C,6233
FAM110D,6234
FAM111A,6235
FAM111A-DT,6236
FAM111B,6237
FAM114A1,6238
FAM114A2,6239
FAM117A,6240
FAM117B,6241
FAM118A,6242
FAM118B,6243
FAM120A,6244
FAM120AOS,6245
FAM120B,6246
FAM120C,6247
FAM124A,6248
FAM124B,6249
FAM131A,6250
FAM131B,6251
FAM131B-AS1,6252
FAM131B-AS2,6253
FAM131C,6254
FAM133A,6255
FAM133B,6256
FAM135A,6257
FAM135A-AS1,6258
FAM135B,6259
FAM136A,6260
FAM138A,6261
FAM138B,6262
FAM138C,6263
FAM138D,6264
FAM138E,6265
FAM138F,6266
FAM149A,6267
FAM149B1,6268
FAM151A,6269
FAM151B,6270
FAM151B-DT,6271
FAM153A,6272
FAM153B,6273
FAM156A,6274
FAM156B,6275
FAM157A,6276
FAM157B,6277
FAM157C,6278
FAM161A,6279
FAM161B,6280
FAM162A,6281
FAM162B,6282
FAM163A,6283
FAM163B,6284
FAM166A,6285
CIMIP2A,6285
FAM166B,6286
CIMIP2B,6286
FAM166C,6287
CIMIP2C,6287
FAM167A,6288
FAM167A-AS1,6289
FAM167B,6290
FAM168A,6291
FAM168B,6292
FAM169A,6293
FAM170A,6294
FAM170B,6295
FAM170B-AS1,6296
FAM171A1,6297
FAM171A2,6298
FAM171B,6299
FAM172A,6300
ARB2A,6300
FAM174A,6301
FAM174A-DT,6302
FAM174B,6303
FAM174C,6304
FAM177A1,6305
FAM177B,6306
FAM178B,6307
FAM180A,6308
FAM180B,6309
FAM181A,6310
FAM181A-AS1,6311
FAM181B,6312
FAM182A,6313
FAM182B,6314
FAM184A,6315
FAM184B,6316
FAM185A,6317
FAM186A,6318
FAM186B,6319
FAM187A,6320
FAM187B,6321
FAM193A,6322
FAM193B,6323
FAM193B-DT,6324
FAM197Y2,6325
FAM197Y3,6326
FAM197Y4,6327
FAM197Y5,6328
FAM197Y6,6329
FAM197Y7,6330
FAM197Y8,6331
FAM197Y9,6332
FAM199X,6333
FAM200A,6334
FAM200B,6335
FAM200C,6336
FAM201A,6337
FAM201B,6338
FAM204A,6339
FAM209A,6340
FAM209B,6341
FAM210A,6342
FAM210B,6343
FAM215A,6344
FAM215B,6345
FAM216A,6346
FAM216B,6347
FAM217A,6348
FAM217B,6349
FAM218A,6350
FAM219A,6351
FAM219B,6352
FAM220A,6353
FAM221A,6354
FAM221B,6355
FAM222A,6356
FAM222A-AS1,6357
FAM222B,6358
FAM223A,6359
FAM223B,6360
FAM224A,6361
FAM224B,6362
FAM225A,6363
FAM225B,6364
FAM226A,6365
FAM226B,6366
FAM227A,6367
FAM227B,6368
FAM228A,6369
FAM228B,6370
FAM229A,6371
FAM229B,6372
FAM230A,6373
FAM230B,6374
FAM230C,6375
FAM230D,6376
FAM230E,6377
FAM230F,6378
FAM230G,6379
FAM230H,6380
FAM230I,6381
FAM230J,6382
FAM234A,6383
FAM234B,6384
FAM236A,6385
FAM236B,6386
FAM236C,6387
FAM236D,6388
FAM237A,6389
FAM237B,6390
FAM238A,6391
FAM238B,6392
FAM238C,6393
FAM239A,6394
FAM239B,6395
FAM239C,6396
FAM240A,6397
FAM240B,6398
FAM240C,6399
FAM241A,6400
FAM241B,6401
FAM242A,6402
FAM242B,6403
FAM242C,6404
FAM242D,6405
FAM242E,6406
FAM242F,6407
FAM245A,6408
FAM245B,6409
FAM246A,6410
FAM246B,6411
FAM246C,6412
FAM247A,6413
FAM247B,6414
FAN1,6415
FANCA,6416
FANCB,6417
FANCC,6418
FANCD2,6419
FANCD2OS,6420
FANCE,6421
FANCF,6422
FANCG,6423
FANCI,6424
FANCL,6425
FANCM,6426
FANK1,6427
FANK1-AS1,6428
FAP,6429
FAR1,6430
FAR1-IT1,6431
FAR2,6432
FARP1,6433
FARP1-AS1,6434
FARP2,6435
FARS2,6436
FARS2-AS1,6437
FARSA,6438
FARSA-AS1,6439
FARSB,6440
FAS,6441
FAS-AS1,6442
FASLG,6443
FASN,6444
FASTK,6445
FASTKD1,6446
FASTKD2,6447
FASTKD3,6448
FASTKD5,6449
FAT1,6450
FAT2,6451
FAT3,6452
FAT4,6453
FATE1,6454
FAU,6455
FAXC,6456
FAXDC2,6457
FBF1,6458
FBH1,6459
FBL,6460
FBLIM1,6461
FBLL1,6462
FBLN1,6463
FBLN2,6464
FBLN5,6465
FBLN7,6466
FBN1,6467
FBN1-DT,6468
FBN2,6469
FBN3,6470
FBP1,6471
FBP2,6472
FBRS,6473
FBRSL1,6474
FBXL2,6475
FBXL3,6476
FBXL4,6477
FBXL5,6478
FBXL6,6479
FBXL7,6480
FBXL8,6481
FBXL12,6482
FBXL13,6483
FBXL14,6484
FBXL15,6485
FBXL16,6486
FBXL17,6487
FBXL18,6488
FBXL19,6489
FBXL19-AS1,6490
FBXL20,6491
FBXL22,6492
FBXO2,6493
FBXO3,6494
FBXO3-DT,6495
FBXO4,6496
FBXO5,6497
FBXO6,6498
FBXO7,6499
FBXO8,6500
FBXO9,6501
FBXO10,6502
FBXO11,6503
FBXO15,6504
FBXO16,6505
FBXO17,6506
FBXO21,6507
FBXO22,6508
FBXO24,6509
FBXO25,6510
FBXO27,6511
FBXO28,6512
FBXO30,6513
FBXO31,6514
FBXO32,6515
FBXO33,6516
FBXO34,6517
FBXO34-AS1,6518
FBXO36,6519
FBXO36-IT1,6520
FBXO38,6521
FBXO38-DT,6522
FBXO39,6523
FBXO40,6524
FBXO41,6525
FBXO42,6526
FBXO43,6527
FBXO44,6528
FBXO45,6529
FBXO46,6530
FBXO47,6531
FBXO48,6532
FBXW2,6533
FBXW4,6534
FBXW5,6535
FBXW7,6536
FBXW7-AS1,6537
FBXW8,6538
FBXW9,6539
FBXW10,6540
FBXW10B,6541
FBXW11,6542
FBXW12,6543
FCAMR,6544
FCAR,6545
FCER1A,6546
FCER1G,6547
FCER2,6548
FCF1,6549
FCGBP,6550
FCGR1A,6551
FCGR2A,6552
FCGR2B,6553
FCGR2C,6554
FCGR3A,6555
FCGR3B,6556
FCGRT,6557
FCHO1,6558
FCHO2,6559
FCHO2-DT,6560
FCHSD1,6561
FCHSD2,6562
FCMR,6563
FCN1,6564
FCN2,6565
FCN3,6566
FCRL1,6567
FCRL2,6568
FCRL3,6569
FCRL4,6570
FCRL5,6571
FCRL6,6572
FCRLA,6573
FCRLB,6574
FCSK,6575
FDCSP,6576
FDFT1,6577
FDPS,6578
FDX1,6579
FDX2,6580
FDXACB1,6581
FDXR,6582
FECH,6583
FEM1A,6584
FEM1B,6585
FEM1C,6586
FEN1,6587
FENDRR,6588
FER,6589
FER1L5,6590
FER1L6,6591
FER1L6-AS1,6592
FER1L6-AS2,6593
FERD3L,6594
FERMT1,6595
FERMT2,6596
FERMT3,6597
FES,6598
FETUB,6599
FEV,6600
FEZ1,6601
FEZ2,6602
FEZF1,6603
FEZF1-AS1,6604
FEZF2,6605
FFAR1,6606
FFAR2,6607
FFAR3,6608
FFAR4,6609
FGA,6610
FGB,6611
FGD1,6612
FGD2,6613
FGD3,6614
FGD4,6615
FGD5,6616
FGD5-AS1,6617
FGD6,6618
FGF1,6619
FGF2,6620
FGF3,6621
FGF4,6622
FGF5,6623
FGF6,6624
FGF7,6625
FGF8,6626
FGF9,6627
FGF10,6628
FGF10-AS1,6629
FGF11,6630
FGF12,6631
FGF12-AS1,6632
FGF12-AS2,6633
FGF12-AS3,6634
FGF13,6635
FGF13-AS1,6636
FGF14,6637
FGF14-AS1,6638
FGF14-AS2,6639
FGF14-IT1,6640
FGF16,6641
FGF17,6642
FGF18,6643
FGF19,6644
FGF20,6645
FGF21,6646
FGF22,6647
FGF23,6648
FGFBP1,6649
FGFBP2,6650
FGFBP3,6651
FGFR1,6652
FGFR1OP2,6653
FGFR2,6654
FGFR3,6655
FGFR4,6656
FGFRL1,6657
FGG,6658
FGGY,6659
FGGY-DT,6660
FGL1,6661
FGL2,6662
FGR,6663
FH,6664
FHAD1,6665
FHAD1-AS1,6666
FHDC1,6667
FHIP1A,6668
FHIP1A-DT,6669
FHIP1B,6670
FHIP2A,6671
FHIP2B,6672
FHIT,6673
FHL1,6674
FHL2,6675
FHL3,6676
FHL5,6677
FHOD1,6678
FHOD3,6679
FIBCD1,6680
FIBCD1-AS1,6681
FIBIN,6682
FIBP,6683
FICD,6684
FIG4,6685
FIGLA,6686
FIGN,6687
FIGNL1,6688
FIGNL2,6689
FIGNL2-DT,6690
FILIP1,6691
FILIP1L,6692
FILNC1,6693
FIP1L1,6694
FIRRE,6695
FIRRM,6696
FIS1,6697
FITM1,6698
FITM2,6699
FIZ1,6700
FJX1,6701
FKBP1A,6702
FKBP1A-SDCBP2,6703
FKBP1B,6704
FKBP1C,6705
FKBP2,6706
FKBP3,6707
FKBP4,6708
FKBP5,6709
FKBP6,6710
FKBP7,6711
FKBP8,6712
FKBP9,6713
FKBP10,6714
FKBP11,6715
FKBP14,6716
FKBP14-AS1,6717
FKBP15,6718
FKBPL,6719
FKRP,6720
FKTN,6721
FKTN-AS1,6722
FLACC1,6723
FLAD1,6724
FLCN,6725
FLG,6726
FLG-AS1,6727
FLG2,6728
FLI1,6729
FLICR,6730
FLII,6731
FLNA,6732
FLNB,6733
FLNB-AS1,6734
FLNC,6735
FLNC-AS1,6736
FLOT1,6737
FLOT2,6738
FLRT1,6739
FLRT2,6740
FLRT2-AS1,6741
FLRT3,6742
FLT1,6743
FLT3,6744
FLT3LG,6745
FLT4,6746
FLVCR1,6747
FLVCR1-DT,6748
FLVCR2,6749
FLVCR2-AS1,6750
FLYWCH1,6751
FLYWCH2,6752
FMC1,6753
FMC1-LUC7L2,6754
FMN1,6755
FMN2,6756
FMNL1,6757
FMNL1-AS1,6758
FMNL1-DT,6759
FMNL2,6760
FMNL3,6761
FMO1,6762
FMO2,6763
FMO3,6764
FMO4,6765
FMO5,6766
FMOD,6767
FMR1,6768
FMR1-AS1,6769
FMR1-IT1,6770
FMR1NB,6771
FN1,6772
FN1-DT,6773
FN3K,6774
FN3KRP,6775
FNBP1,6776
FNBP1L,6777
FNBP4,6778
FNDC1,6779
FNDC1-AS1,6780
FNDC1-IT1,6781
FNDC3A,6782
FNDC3B,6783
FNDC4,6784
FNDC5,6785
FNDC7,6786
FNDC8,6787
FNDC9,6788
FNDC10,6789
FNDC11,6790
FNIP1,6791
FNIP2,6792
FNTA,6793
FNTB,6794
FOCAD,6795
FOCAD-AS1,6796
FOLH1,6797
FOLR1,6798
FOLR2,6799
FOLR3,6800
FOS,6801
FOSB,6802
FOSL1,6803
FOSL2,6804
FOSL2-AS1,6805
FOXA1,6806
FOXA2,6807
FOXA3,6808
FOXB1,6809
FOXB2,6810
FOXC1,6811
FOXC2,6812
FOXC2-AS1,6813
FOXCUT,6814
FOXD1,6815
FOXD1-AS1,6816
FOXD2,6817
FOXD2-AS1,6818
FOXD3,6819
FOXD3-AS1,6820
FOXD4,6821
FOXD4L1,6822
FOXD4L3,6823
FOXD4L4,6824
FOXD4L5,6825
FOXD4L6,6826
FOXE1,6827
FOXE3,6828
FOXF1,6829
FOXF2,6830
FOXF2-DT,6831
FOXG1,6832
FOXG1-AS1,6833
FOXH1,6834
FOXI1,6835
FOXI2,6836
FOXI3,6837
FOXJ1,6838
FOXJ2,6839
FOXJ3,6840
FOXK1,6841
FOXK2,6842
FOXL1,6843
FOXL2,6844
FOXL2NB,6845
FOXL3,6846
FOXM1,6847
FOXN1,6848
FOXN2,6849
FOXN3,6850
FOXN3-AS1,6851
FOXN3-AS2,6852
FOXN4,6853
FOXO1,6854
FOXO3,6855
FOXO3B,6856
FOXO4,6857
FOXO6,6858
FOXO6-AS1,6859
FOXP1,6860
FOXP1-AS1,6861
FOXP1-IT1,6862
FOXP2,6863
FOXP3,6864
FOXP4,6865
FOXP4-AS1,6866
FOXQ1,6867
FOXR1,6868
FOXR2,6869
FOXRED1,6870
FOXRED2,6871
FOXS1,6872
FPGS,6873
FPGT,6874
FPGT-TNNI3K,6875
FPR1,6876
FPR2,6877
FPR3,6878
FRA10AC1,6879
FRAS1,6880
FRAT1,6881
FRAT2,6882
FREM1,6883
FREM2,6884
FREM2-AS1,6885
FREM3,6886
FREY1,6887
FRG1,6888
FRG1-DT,6889
FRG2,6890
FRG2B,6891
FRG2C,6892
FRGCA,6893
FRK,6894
FRMD1,6895
FRMD3,6896
FRMD3-AS1,6897
FRMD4A,6898
FRMD4A-AS1,6899
FRMD4B,6900
FRMD5,6901
FRMD6,6902
FRMD6-AS1,6903
FRMD6-AS2,6904
FRMD7,6905
FRMD8,6906
FRMPD1,6907
FRMPD2,6908
FRMPD3,6909
FRMPD3-AS1,6910
FRMPD4,6911
FRMPD4-AS1,6912
FRRS1,6913
FRRS1L,6914
FRS2,6915
FRS3,6916
FRY,6917
FRY-AS1,6918
FRYL,6919
FRZB,6920
FSBP,6921
FSCB,6922
FSCN1,6923
FSCN2,6924
FSCN3,6925
FSD1,6926
FSD1L,6927
FSD2,6928
FSHB,6929
FSHR,6930
FSIP1,6931
FSIP2,6932
FSIP2-AS1,6933
FSIP2-AS2,6934
FST,6935
FSTL1,6936
FSTL3,6937
FSTL4,6938
FSTL5,6939
FTCD,6940
FTCD-AS1,6941
FTCDNL1,6942
FTH1,6943
FTHL17,6944
FTL,6945
FTMT,6946
FTO,6947
FTO-IT1,6948
FTSJ1,6949
FTSJ3,6950
FTX,6951
FUBP1,6952
FUBP3,6953
FUCA1,6954
FUCA2,6955
FUNDC1,6956
FUNDC2,6957
FUOM,6958
FURIN,6959
FUS,6960
FUT1,6961
FUT2,6962
FUT3,6963
FUT4,6964
FUT5,6965
FUT6,6966
FUT7,6967
FUT8,6968
FUT8-AS1,6969
FUT9,6970
FUT10,6971
FUT11,6972
FUZ,6973
FXN,6974
FXR1,6975
FXR2,6976
FXYD1,6977
FXYD2,6978
FXYD3,6979
FXYD4,6980
FXYD5,6981
FXYD6,6982
FXYD6-AS1,6983
FXYD6-FXYD2,6984
FXYD7,6985
FYB1,6986
FYB2,6987
FYCO1,6988
FYN,6989
FYTTD1,6990
FZD1,6991
FZD2,6992
FZD3,6993
FZD4,6994
FZD4-DT,6995
FZD5,6996
FZD6,6997
FZD7,6998
FZD8,6999
FZD9,7000
FZD10,7001
FZD10-AS1,7002
FZR1,7003
G2E3,7004
G2E3-AS1,7005
G3BP1,7006
G3BP2,7007
G6PC1,7008
G6PC2,7009
G6PC3,7010
G6PD,7011
GAA,7012
GAB1,7013
GAB2,7014
GAB3,7015
GAB4,7016
GABARAP,7017
GABARAPL1,7018
GABARAPL1-AS1,7019
GABARAPL2,7020
GABBR1,7021
GABBR2,7022
GABPA,7023
GABPB1,7024
GABPB1-AS1,7025
GABPB1-IT1,7026
GABPB2,7027
GABRA1,7028
GABRA2,7029
GABRA3,7030
GABRA4,7031
GABRA5,7032
GABRA6,7033
GABRB1,7034
GABRB2,7035
GABRB3,7036
GABRD,7037
GABRE,7038
GABRG1,7039
GABRG2,7040
GABRG3,7041
GABRG3-AS1,7042
GABRP,7043
GABRQ,7044
GABRR1,7045
GABRR2,7046
GABRR3,7047
GACAT1,7048
GACAT2,7049
GACAT3,7050
GAD1,7051
GAD2,7052
GADD45A,7053
GADD45B,7054
GADD45G,7055
GADD45GIP1,7056
GADL1,7057
GAGE1,7058
GAGE2A,7059
GAGE2B,7060
GAGE2C,7061
GAGE2D,7062
GAGE2E,7063
GAGE4,7064
GAGE5,7065
GAGE6,7066
GAGE7,7067
GAGE8,7068
GAGE10,7069
GAGE12B,7070
GAGE12C,7071
GAGE12D,7072
GAGE12E,7073
GAGE12F,7074
GAGE12G,7075
GAGE12H,7076
GAGE12I,7077
GAGE12J,7078
GAGE13,7079
GAK,7080
GAL,7081
GAL3ST1,7082
GAL3ST2,7083
GAL3ST3,7084
GAL3ST4,7085
GALC,7086
GALE,7087
GALK1,7088
GALK2,7089
GALM,7090
GALNS,7091
GALNT1,7092
GALNT2,7093
GALNT3,7094
GALNT4,7095
GALNT5,7096
GALNT6,7097
GALNT7,7098
GALNT7-DT,7099
GALNT8,7100
GALNT9,7101
GALNT10,7102
GALNT11,7103
GALNT12,7104
GALNT13,7105
GALNT13-AS1,7106
GALNT14,7107
GALNT15,7108
GALNT16,7109
GALNT16-AS1,7110
GALNT17,7111
GALNT18,7112
GALNTL5,7113
GALNTL6,7114
GALP,7115
GALR1,7116
GALR2,7117
GALR3,7118
GALT,7119
GAMT,7120
GAN,7121
GANAB,7122
GANC,7123
GAP43,7124
GAPDH,7125
GAPDH-DT,7126
GAPDHS,7127
GAPLINC,7128
GAPT,7129
GAPVD1,7130
GAR1,7131
GAR1-DT,7132
GAREM1,7133
GAREM2,7134
GARIN1A,7135
GARIN1B,7136
GARIN2,7137
GARIN3,7138
GARIN4,7139
GARIN5A,7140
GARIN5B,7141
GARIN6,7142
GARNL3,7143
GARRE1,7144
GARS1,7145
GARS1-DT,7146
GART,7147
GAS1,7148
GAS1RR,7149
GAS2,7150
GAS2L1,7151
GAS2L2,7152
GAS2L3,7153
GAS5,7154
GAS5-AS1,7155
GAS6,7156
GAS6-AS1,7157
GAS6-DT,7158
GAS7,7159
GAS8,7160
GAS8-AS1,7161
GASAL1,7162
GASK1A,7163
GASK1B,7164
GASK1B-AS1,7165
GAST,7166
GATA1,7167
GATA2,7168
GATA2-AS1,7169
GATA3,7170
GATA3-AS1,7171
GATA4,7172
GATA5,7173
GATA6,7174
GATA6-AS1,7175
GATAD1,7176
GATAD2A,7177
GATAD2B,7178
GATB,7179
GATC,7180
GATD1,7181
GATD1-DT,7182
GATD3,7183
GATM,7184
GAU1,7185
GBA1,7186
GBA2,7187
GBA3,7188
GBE1,7189
GBF1,7190
GBGT1,7191
GBP1,7192
GBP2,7193
GBP3,7194
GBP4,7195
GBP5,7196
GBP6,7197
GBP7,7198
GBX1,7199
GBX2,7200
GBX2-AS1,7201
GC,7202
GCA,7203
GCAT,7204
GCAWKR,7205
GCC1,7206
GCC2,7207
GCC2-AS1,7208
GCDH,7209
GCFC2,7210
GCG,7211
GCGR,7212
GCH1,7213
GCHFR,7214
GCK,7215
GCKR,7216
GCLC,7217
GCLC-AS1,7218
GCLM,7219
GCM1,7220
GCM2,7221
GCN1,7222
GCNA,7223
GCNT1,7224
GCNT2,7225
GCNT3,7226
GCNT4,7227
GCNT7,7228
GCOM1,7229
GCSAM,7230
GCSAML,7231
GCSAML-AS1,7232
GCSH,7233
GCSIR,7234
GDA,7235
GDAP1,7236
GDAP1L1,7237
GDAP2,7238
GDE1,7239
GDF1,7240
GDF2,7241
GDF3,7242
GDF5,7243
GDF5-AS1,7244
GDF6,7245
GDF7,7246
GDF9,7247
GDF10,7248
GDF11,7249
GDF15,7250
GDI1,7251
GDI2,7252
GDNF,7253
GDNF-AS1,7254
GDPD1,7255
GDPD2,7256
GDPD3,7257
GDPD4,7258
GDPD5,7259
GDPGP1,7260
GEM,7261
GEMIN2,7262
GEMIN4,7263
GEMIN5,7264
GEMIN6,7265
GEMIN7,7266
GEMIN7-AS1,7267
GEMIN8,7268
GEN1,7269
GET1,7270
GET1-SH3BGR,7271
GET3,7272
GET4,7273
GFAP,7274
GFER,7275
GFI1,7276
GFI1B,7277
GFM1,7278
GFM2,7279
GFOD1,7280
GFOD1-AS1,7281
GFOD2,7282
GFPT1,7283
GFPT2,7284
GFRA1,7285
GFRA2,7286
GFRA3,7287
GFRA4,7288
GFRAL,7289
GFUS,7290
GFY,7291
GGA1,7292
GGA2,7293
GGA3,7294
GGACT,7295
GGCT,7296
GGCX,7297
GGH,7298
GGN,7299
GGNBP2,7300
GGPS1,7301
GGT1,7302
GGT5,7303
GGT6,7304
GGT7,7305
GGTA1,7306
GGTLC1,7307
GGTLC2,7308
GGTLC3,7309
GH1,7310
GH2,7311
GHDC,7312
GHET1,7313
GHITM,7314
GHR,7315
GHRH,7316
GHRHR,7317
GHRL,7318
GHRLOS,7319
GHSR,7320
GID4,7321
GID8,7322
GIGYF1,7323
GIGYF2,7324
GIHCG,7325
GIMAP1,7326
GIMAP1-GIMAP5,7327
GIMAP2,7328
GIMAP4,7329
GIMAP5,7330
GIMAP6,7331
GIMAP7,7332
GIMAP8,7333
GIMD1,7334
GIN1,7335
GINM1,7336
GINS1,7337
GINS2,7338
GINS3,7339
GINS4,7340
GIP,7341
GIPC1,7342
GIPC2,7343
GIPC3,7344
GIPR,7345
GIRGL,7346
GIT1,7347
GIT2,7348
GJA1,7349
GJA3,7350
GJA4,7351
GJA5,7352
GJA8,7353
GJA9,7354
GJA10,7355
GJB1,7356
GJB2,7357
GJB3,7358
GJB4,7359
GJB5,7360
GJB6,7361
GJB7,7362
GJC1,7363
GJC2,7364
GJC3,7365
GJD2,7366
GJD2-DT,7367
GJD3,7368
GJD4,7369
GJE1,7370
GK,7371
GK-AS1,7372
GK-IT1,7373
GK2,7374
GK3,7375
GK5,7376
GKAP1,7377
GKN1,7378
GKN2,7379
GLA,7380
GLB1,7381
GLB1L,7382
GLB1L2,7383
GLB1L3,7384
GLCCI1,7385
GLCCI1-DT,7386
GLCE,7387
GLDC,7388
GLDN,7389
GLE1,7390
GLG1,7391
GLI1,7392
GLI2,7393
GLI3,7394
GLI4,7395
GLIDR,7396
GLIPR1,7397
GLIPR1-AS1,7398
GLIPR1L1,7399
GLIPR1L2,7400
GLIPR2,7401
GLIS1,7402
GLIS2,7403
GLIS2-AS1,7404
GLIS3,7405
GLIS3-AS1,7406
GLIS3-AS2,7407
GLMN,7408
GLMP,7409
GLO1,7410
GLOD4,7411
GLOD5,7412
GLP1R,7413
GLP2R,7414
GLRA1,7415
GLRA2,7416
GLRA3,7417
GLRB,7418
GLRX,7419
GLRX2,7420
GLRX3,7421
GLRX5,7422
GLS,7423
GLS2,7424
GLT1D1,7425
GLT6D1,7426
GLT8D1,7427
GLT8D2,7428
GLTP,7429
GLTPD2,7430
GLUD1,7431
GLUD2,7432
GLUL,7433
GLYAT,7434
GLYATL1,7435
GLYATL1B,7436
GLYATL2,7437
GLYATL3,7438
GLYCTK,7439
GLYCTK-AS1,7440
GLYR1,7441
GM2A,7442
GMCL1,7443
GMCL2,7444
GMDS,7445
GMDS-DT,7446
GMEB1,7447
GMEB2,7448
GMFB,7449
GMFG,7450
GMIP,7451
GML,7452
GMNC,7453
GMNN,7454
GMPPA,7455
GMPPB,7456
GMPR,7457
GMPR2,7458
GMPS,7459
GNA11,7460
GNA12,7461
GNA13,7462
GNA14,7463
GNA14-AS1,7464
GNA15,7465
GNA15-DT,7466
GNAI1,7467
GNAI2,7468
GNAI3,7469
GNAL,7470
GNAO1,7471
GNAO1-AS1,7472
GNAO1-DT,7473
GNAQ,7474
GNAS,7475
GNAS-AS1,7476
GNAT1,7477
GNAT2,7478
GNAT3,7479
GNAZ,7480
GNB1,7481
GNB1-DT,7482
GNB1L,7483
GNB2,7484
GNB3,7485
GNB4,7486
GNB5,7487
GNE,7488
GNG2,7489
GNG3,7490
GNG4,7491
GNG5,7492
GNG5B,7493
GNG7,7494
GNG8,7495
GNG10,7496
GNG11,7497
GNG12,7498
GNG12-AS1,7499
GNG13,7500
GNG14,7501
GNGT1,7502
GNGT2,7503
GNL1,7504
GNL2,7505
GNL3,7506
GNL3L,7507
GNLY,7508
GNMT,7509
GNPAT,7510
GNPDA1,7511
GNPDA2,7512
GNPNAT1,7513
GNPTAB,7514
GNPTG,7515
GNRH1,7516
GNRH2,7517
GNRHR,7518
GNS,7519
GOLGA1,7520
GOLGA2,7521
GOLGA3,7522
GOLGA4,7523
GOLGA4-AS1,7524
GOLGA5,7525
GOLGA6A,7526
GOLGA6B,7527
GOLGA6C,7528
GOLGA6D,7529
GOLGA6L1,7530
GOLGA6L2,7531
GOLGA6L4,7532
GOLGA6L6,7533
GOLGA6L7,7534
GOLGA6L9,7535
GOLGA6L10,7536
GOLGA6L19,7537
GOLGA6L22,7538
GOLGA7,7539
GOLGA7B,7540
GOLGA7B-DT,7541
GOLGA8A,7542
GOLGA8B,7543
GOLGA8F,7544
GOLGA8G,7545
GOLGA8H,7546
GOLGA8J,7547
GOLGA8K,7548
GOLGA8M,7549
GOLGA8N,7550
GOLGA8O,7551
GOLGA8Q,7552
GOLGA8R,7553
GOLGA8S,7554
GOLGA8T,7555
GOLGB1,7556
GOLIM4,7557
GOLM1,7558
GOLM2,7559
GOLPH3,7560
GOLPH3-DT,7561
GOLPH3L,7562
GOLT1A,7563
GOLT1B,7564
GON4L,7565
GON7,7566
GOPC,7567
GORAB,7568
GORAB-AS1,7569
GORASP1,7570
GORASP2,7571
GOSR1,7572
GOSR2,7573
GOSR2-DT,7574
GOT1,7575
GOT1-DT,7576
GOT1L1,7577
GOT2,7578
GP1BA,7579
GP1BB,7580
GP2,7581
GP5,7582
GP6,7583
GP6-AS1,7584
GP9,7585
GPA33,7586
GPAA1,7587
GPALPP1,7588
GPAM,7589
GPANK1,7590
GPAT2,7591
GPAT3,7592
GPAT4,7593
GPAT4-AS1,7594
GPATCH1,7595
GPATCH2,7596
GPATCH2L,7597
GPATCH3,7598
GPATCH4,7599
GPATCH8,7600
GPATCH11,7601
GPBAR1,7602
GPBP1,7603
GPBP1L1,7604
GPC1,7605
GPC1-AS1,7606
GPC2,7607
GPC3,7608
GPC3-AS1,7609
GPC4,7610
GPC5,7611
GPC5-AS1,7612
GPC5-AS2,7613
GPC5-IT1,7614
GPC6,7615
GPC6-AS1,7616
GPC6-AS2,7617
GPCPD1,7618
GPD1,7619
GPD1L,7620
GPD2,7621
GPER1,7622
GPHA2,7623
GPHB5,7624
GPHN,7625
GPI,7626
GPIHBP1,7627
GPKOW,7628
GPLD1,7629
GPM6A,7630
GPM6B,7631
GPN1,7632
GPN2,7633
GPN3,7634
GPNMB,7635
GPR3,7636
GPR4,7637
GPR6,7638
GPR12,7639
GPR15,7640
GPR15LG,7641
GPR17,7642
GPR18,7643
GPR19,7644
GPR20,7645
GPR21,7646
GPR22,7647
GPR25,7648
GPR26,7649
GPR27,7650
GPR31,7651
GPR32,7652
GPR33,7653
GPR34,7654
GPR35,7655
GPR37,7656
GPR37L1,7657
GPR39,7658
GPR42,7659
GPR45,7660
GPR50,7661
GPR50-AS1,7662
GPR52,7663
GPR55,7664
GPR61,7665
GPR62,7666
GPR63,7667
GPR65,7668
GPR68,7669
GPR75,7670
GPR75-ASB3,7671
GPR78,7672
GPR82,7673
GPR83,7674
GPR84,7675
GPR85,7676
GPR87,7677
GPR88,7678
GPR89A,7679
GPR89B,7680
GPR101,7681
GPR107,7682
GPR108,7683
GPR119,7684
GPR132,7685
GPR135,7686
GPR137,7687
GPR137B,7688
GPR137C,7689
GPR139,7690
GPR141,7691
GPR142,7692
GPR143,7693
GPR146,7694
GPR148,7695
GPR149,7696
GPR150,7697
GPR151,7698
GPR152,7699
GPR153,7700
GPR155,7701
GPR155-DT,7702
GPR156,7703
GPR157,7704
GPR158,7705
GPR158-AS1,7706
GPR160,7707
GPR161,7708
GPR162,7709
GPR171,7710
GPR173,7711
